CNT,SCHOOLID,StIDStd,ST24Q01,ST24Q02,ST24Q03,ST24Q04,ST24Q05,ST24Q06,ST24Q07,ST24Q08,ST24Q09,ST24Q10,ST24Q11,ST27Q01,ST27Q02,ST27Q03,ST27Q04,ST27Q05,ST27Q06,ST27Q07,ST27Q08,ST27Q09,ST27Q10,ST27Q11,ST27Q12,ST27Q13,CSTRAT,ELAB,MEMOR,rcomb1,ESCS,gender,immig2
USA,00095,02973,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,455.56,1.0012,0,0
USA,00095,02987,2,3,3,1,2,1,3,2,1,3,3,3,2,3,2,1,2,4,1,3,3,3,2,2,-0.5485,-0.2743,0.395,613.01,-0.2367,0,0
USA,00095,02988,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,-2.5423,-2.4098,-0.9276,476.8,0.5771,0,
USA,00096,03023,2,3,3,2,3,1,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,3,2,2,-0.2945,0.0385,-0.5436,475.51,-1.2934,1,1
USA,00096,03004,2,3,3,2,3,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,-1.3664,-0.6208,-0.5436,349.6,-2.4345,1,1
USA,00096,03022,2,4,3,2,4,2,4,2,2,4,4,2,2,2,2,2,4,4,4,2,4,4,2,4,0.4861,0.8778,0.1036,431.18,-0.7867,1,
USA,00096,03008,2,2,3,2,3,1,3,2,2,3,3,2,2,3,3,2,2,2,3,3,3,3,3,3,-0.2945,0.8778,-0.2055,575.13,0.1345,1,1
USA,00096,03020,2,2,3,1,2,2,3,2,1,3,1,2,3,4,3,2,3,3,4,3,2,4,3,4,0.7826,0.8778,0.395,630.18,-0.2744,1,0
USA,00096,03016,2,1,1,2,2,1,3,1,2,1,3,3,2,3,1,2,3,3,2,2,3,4,3,2,-0.2945,0.0385,0.395,396.94,-0.9301,1,1
USA,00096,03010,2,1,3,2,3,2,3,2,2,3,2,3,4,4,3,3,3,3,2,2,1,3,1,2,-0.0411,-0.6208,0.9843,394.87,-0.5957,0,1
USA,00096,03012,2,2,3,2,3,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,-0.8077,-0.2743,-0.5436,452.11,0.7991,0,1
USA,00096,03021,1,2,2,2,3,2,3,2,2,3,2,2,2,2,3,2,4,1,2,3,2,3,1,2,-0.0411,-0.2743,-0.9276,346.5,-0.0146,1,1
USA,00096,03013,2,2,2,2,3,2,3,2,1,3,2,2,4,3,2,1,3,3,1,2,2,4,2,2,0.2159,-0.6208,-0.2055,526.43,-0.4183,0,1
USA,00096,03019,2,2,2,2,3,2,3,2,2,2,2,2,3,3,3,2,3,4,3,3,2,3,2,4,0.4861,0.3277,0.395,487.15,0.4758,0,1
USA,00096,03005,2,2,3,1,4,2,2,2,1,3,4,2,4,2,3,2,4,2,4,4,4,4,3,4,2.504,1.4986,-0.5436,432.87,-0.5781,0,1
USA,00096,03011,2,3,2,1,2,1,3,2,1,2,1,3,4,3,3,2,2,2,2,1,1,2,1,1,-1.0786,-0.6208,0.1036,448.91,0.6137,0,0
USA,00096,03007,2,4,2,2,1,2,1,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,439.45,-0.373,0,1
USA,00096,03009,1,2,3,1,2,2,2,1,2,3,3,3,3,3,4,2,4,3,2,4,4,4,3,2,0.7826,1.1676,0.395,466.3,-0.4214,0,1
USA,00096,03017,2,3,4,1,2,2,3,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,309.42,-1.5703,0,0
USA,00096,03015,,,,,,,,1,,2,,4,,,,,,,,,,,,,,,1.8159,415.08,-0.5148,0,0
USA,00096,03014,1,1,1,2,2,2,2,1,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2.504,2.7571,2.6934,475.52,-0.3574,0,1
USA,00096,03006,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,-2.5423,-1.5227,-1.3817,467.26,-2.2256,0,1
USA,00096,03018,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,2,3,1,3,2,3,0.2159,-0.6208,-0.2055,400.57,-0.3191,0,1
USA,00097,03050,2,3,3,2,3,2,4,2,2,3,3,2,2,3,3,1,2,4,3,4,3,2,1,2,-0.5485,0.3277,0.1036,507.68,-0.1558,1,1
USA,00097,03030,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,1,3,2,2,3,2,3,2,2,-0.0411,0.0385,-0.9276,604.36,1.054,1,0
USA,00097,03036,2,1,2,2,2,2,3,2,1,3,1,3,3,4,2,1,2,,1,2,2,4,3,2,-0.2945,-0.2743,0.3684,441.03,1.1069,1,0
USA,00097,03047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,512.69,-1.727,1,1
USA,00097,03049,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,-1.3664,-0.2743,-1.9702,404.57,-0.074,1,1
USA,00097,03027,2,1,3,2,2,1,3,2,2,3,3,3,3,4,4,3,4,4,3,4,4,4,4,4,1.6056,1.9347,1.3297,411.56,-1.2237,1,1
USA,00097,03052,2,4,3,2,3,2,4,2,2,3,3,3,3,3,3,2,3,2,2,2,2,3,2,3,-0.0411,0.0385,0.1036,584.66,-0.5472,1,0
USA,00097,03038,2,2,2,2,2,1,3,2,2,2,3,3,2,3,2,1,1,2,1,1,1,1,1,2,-2.0532,-1.5227,-0.2055,549.07,-0.6528,1,1
USA,00097,03053,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,414.98,-1.9988,1,1
USA,00097,03046,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,1,1,2,2,1,2,2,-1.0786,-0.6208,-0.2055,413.7,-2.1572,1,1
USA,00097,03045,1,3,4,2,4,1,4,1,2,3,3,4,4,4,4,4,4,4,2,4,2,4,2,4,2.504,0.3277,2.6934,471.06,0.297,1,0
USA,00097,03035,2,3,3,1,3,1,4,2,2,3,4,2,3,3,2,2,4,3,2,2,2,4,3,3,0.4861,0.0385,0.1036,594.75,0.2692,1,0
USA,00097,03041,1,4,3,2,3,1,4,1,2,4,3,4,3,4,3,2,3,4,2,2,2,3,2,4,0.2159,0.0385,1.3297,507.19,-0.6658,0,
USA,00097,03033,2,2,3,2,2,2,3,1,2,3,3,2,2,2,3,2,1,2,2,2,3,3,3,3,-0.8077,0.6034,-0.5436,397.66,-2.0537,1,1
USA,00097,03048,1,1,3,1,1,1,2,2,1,3,1,3,4,2,2,1,3,3,2,3,2,3,2,3,0.4861,-0.2743,-0.2055,441.11,-0.0931,1,1
USA,00097,03032,2,2,3,2,3,2,3,2,2,3,3,4,4,3,3,2,3,3,2,4,3,4,4,3,1.1341,0.8778,0.6832,600.63,0.6116,1,0
USA,00097,03025,,,,,,,,,,,,,,,,,,,,,,3,,,-0.2681,,,466.93,-0.3791,1,
USA,00097,03055,2,2,3,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,547.51,-0.3205,0,0
USA,00097,03051,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,423.49,-1.6509,0,1
USA,00097,03028,2,2,3,2,3,2,3,2,2,3,2,1,3,3,3,2,2,3,2,3,2,3,2,2,-0.2945,0.0385,-0.2055,514.4,-0.2033,0,1
USA,00097,03037,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,3,1,2,1,2,1,2,-1.0786,-1.5227,-0.5436,420.69,-1.5574,0,1
USA,00097,03044,2,2,2,2,1,2,2,1,2,1,1,2,2,3,1,1,3,2,1,3,1,4,1,2,-0.0411,-2.4098,-0.5436,573.01,1.054,0,0
USA,00097,03034,1,2,3,2,3,2,2,2,2,2,2,2,4,3,3,3,2,2,2,2,2,2,2,2,-0.5485,0.0385,0.1036,366.57,-1.8121,0,1
USA,00097,03029,2,2,2,2,2,2,3,2,2,2,2,3,4,3,4,2,4,3,2,3,2,3,1,2,0.4861,0.0385,0.395,423.01,-0.8131,0,1
USA,00097,03040,2,2,3,2,2,2,3,2,2,3,3,2,2,3,2,3,2,2,2,2,3,3,2,3,-0.5485,0.0385,0.1036,438.24,-1.9381,0,1
USA,00097,03056,2,1,4,2,1,2,3,2,2,2,1,2,3,1,4,1,4,1,4,3,4,4,4,2,0.4861,2.7571,-1.9702,474.24,0.1868,0,0
USA,00097,03043,2,2,1,1,1,2,3,1,2,1,1,2,4,3,1,1,2,1,1,1,2,1,1,2,-1.0786,-1.5227,-0.9276,495.64,0.5583,0,0
USA,00097,03026,1,1,1,2,2,1,1,2,2,3,1,2,4,3,2,1,3,2,1,2,1,2,1,1,-0.5485,-1.5227,-0.5436,541.18,-1.1561,0,0
USA,00097,03039,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,505.67,-1.0262,0,0
USA,00097,03057,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.4531,-2.4098,-3.0191,484.34,0.7637,0,0
USA,00097,03042,2,2,2,2,2,1,4,2,2,2,2,2,3,2,2,2,3,2,3,2,2,3,3,3,-0.0411,0.3277,-0.5436,399.12,0.4637,0,0
USA,00097,03031,2,2,3,2,2,1,1,2,2,3,3,2,3,3,3,3,2,3,4,3,4,3,4,3,-0.0411,1.9347,0.395,501.34,0.4289,0,
USA,00097,03024,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,-1.6827,-1.5227,-1.3817,387.18,0.0334,0,0
USA,00097,03054,2,2,1,2,2,2,3,2,2,3,2,2,3,2,3,2,3,1,2,3,4,3,2,3,0.2159,0.6034,-0.9276,596.41,1.2396,0,0
USA,00098,03073,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,422.28,-0.3319,1,0
USA,00098,03059,2,2,3,1,3,2,3,2,1,3,3,2,3,2,3,1,4,2,2,3,1,3,2,2,0.2159,-0.2743,-0.9276,638.52,0.8209,1,0
USA,00098,03097,2,2,3,2,3,2,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,0.4861,0.6034,0.6832,625.97,0.9492,1,0
USA,00098,03060,2,1,1,1,1,2,3,2,1,2,1,3,2,3,4,3,4,4,4,4,4,3,3,3,0.4861,1.9347,0.9843,511.57,-0.6125,1,0
USA,00098,03079,1,3,3,1,3,1,3,2,1,3,3,3,3,2,3,1,4,4,2,3,2,3,1,3,0.4861,-0.2743,0.1036,599.59,-1.2512,1,0
USA,00098,03070,2,2,3,1,3,1,4,2,2,3,2,3,4,3,4,1,4,2,2,4,2,2,2,2,0.4861,0.3277,-0.2055,590.46,1.4043,1,0
USA,00098,03067,2,2,1,2,1,2,3,2,2,1,2,3,4,4,3,3,4,3,1,3,2,4,2,3,1.1341,-0.2743,0.9843,546.69,0.0567,1,0
USA,00098,03063,1,4,4,1,4,1,4,1,1,3,4,2,3,3,3,2,3,2,1,3,3,3,2,2,-0.0411,0.0385,-0.2055,499.42,0.4734,1,0
USA,00098,03083,2,3,3,2,3,1,3,2,2,3,3,3,4,3,3,1,3,3,2,3,2,4,1,2,0.4861,-0.2743,0.1036,598.48,0.2177,1,0
USA,00098,03091,2,3,2,2,3,1,2,2,2,2,3,3,4,4,4,3,4,3,2,3,2,4,3,4,1.6056,0.6034,0.9843,476.46,0.633,1,0
USA,00098,03095,2,3,3,2,2,2,3,2,2,3,3,2,3,3,3,2,3,3,2,3,2,3,3,3,0.2159,0.3277,0.1036,526.91,1.2624,1,0
USA,00098,03085,2,1,1,2,1,2,3,2,2,3,2,2,3,3,3,1,4,,1,3,2,4,2,1,0.2159,-0.2743,-0.4768,479.08,0.5771,1,0
USA,00098,03076,1,2,3,1,3,1,2,2,1,2,3,2,4,4,4,2,2,2,1,3,2,4,2,3,0.4861,0.0385,0.1036,542.4,0.7104,1,0
USA,00098,03058,2,1,3,2,2,2,2,2,2,3,2,3,3,3,2,2,3,3,1,2,2,4,3,3,0.2159,-0.2743,0.395,564.96,0.6908,1,0
USA,00098,03081,2,2,3,2,3,2,3,2,2,3,3,3,3,1,3,1,3,1,3,3,3,3,3,3,0.2159,0.8778,-1.3817,565.51,1.1318,1,0
USA,00098,03061,1,4,3,1,3,1,4,2,1,3,3,1,2,3,4,2,2,3,1,1,2,2,2,2,-1.3664,0.0385,-0.2055,554.79,-0.236,1,0
USA,00098,03066,1,3,4,1,4,1,4,1,1,4,4,2,4,2,4,3,4,4,4,4,4,4,4,4,2.504,2.7571,0.395,658.54,-0.0713,1,0
USA,00098,03074,1,4,3,2,3,1,4,1,2,2,3,2,3,4,2,2,2,2,3,2,3,2,3,2,-0.8077,0.6034,0.1036,451.44,0.342,1,0
USA,00098,03088,1,3,2,1,3,1,3,2,1,2,3,1,4,2,4,2,4,2,3,3,3,4,2,2,0.7826,0.8778,-0.9276,547.24,0.053,1,0
USA,00098,03093,2,3,3,2,4,1,4,2,1,3,3,1,2,2,2,1,3,2,2,2,1,4,2,2,-0.2945,-0.6208,-1.3817,772.46,1.2374,1,0
USA,00098,03082,2,2,1,2,1,2,3,2,2,2,1,1,2,2,3,1,2,2,3,3,2,2,3,2,-0.8077,0.6034,-1.3817,587.11,-0.6223,0,0
USA,00098,03069,1,3,3,1,4,1,4,1,1,3,3,2,3,3,4,2,3,2,3,3,4,4,3,3,0.4861,1.4986,-0.2055,648.76,1.4736,0,0
USA,00098,03089,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,481.86,0.7194,0,0
USA,00098,03071,2,2,2,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2.504,2.7571,2.6934,528.99,-0.6501,0,0
USA,00098,03080,2,2,3,2,3,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,373.31,-0.4435,0,0
USA,00098,03077,2,1,1,1,2,1,3,1,2,1,1,2,3,2,3,1,3,2,3,3,3,2,2,3,-0.0411,0.6034,-0.9276,518.33,0.21,0,0
USA,00098,03092,2,2,2,2,2,2,1,2,2,2,2,3,4,4,3,3,3,3,4,3,3,4,3,3,0.7826,1.1676,0.9843,541.9,0.5345,0,0
USA,00098,03084,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,3,2,,3,,1,2,-0.9673,-0.2743,-0.2055,428.06,0.7394,0,0
USA,00098,03064,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,-2.0532,-2.4098,-1.3817,534.12,-0.9168,0,0
USA,00098,03078,2,1,4,1,3,1,4,2,1,4,2,3,4,4,4,3,4,2,1,2,1,4,1,3,0.7826,-0.6208,0.6832,629.84,0.8191,0,0
USA,00098,03068,1,4,4,2,4,1,4,1,1,4,4,4,4,3,4,3,4,3,2,4,3,4,4,4,2.504,1.1676,0.9843,618.62,1.4235,0,0
USA,00098,03062,1,1,1,2,2,2,1,2,2,2,2,3,4,4,3,1,2,1,1,3,4,4,3,1,-0.0411,0.6034,-0.2055,500.69,0.2245,0,0
USA,00098,03094,1,4,2,1,3,1,4,1,1,2,3,3,4,4,3,2,4,1,3,4,3,4,3,2,1.1341,0.8778,0.1036,490.83,-0.7921,0,0
USA,00098,03096,1,3,3,1,3,1,3,2,1,4,1,3,1,3,3,1,3,2,4,3,3,3,3,3,-0.2945,1.1676,-0.2055,598.9,0.6318,0,0
USA,00098,03087,1,1,1,2,2,1,1,1,2,2,2,3,4,3,3,1,2,1,2,2,3,2,3,3,-0.2945,0.6034,-0.5436,379.96,-0.8748,0,
USA,00098,03086,1,1,1,2,1,1,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0.2159,0.8778,0.6832,507.27,-0.0739,0,0
USA,00098,03072,2,1,1,1,2,2,3,2,1,2,2,3,3,4,3,4,3,3,2,4,2,4,2,3,0.7826,0.0385,1.3297,611.81,-0.3482,0,0
USA,00098,03090,2,1,2,1,3,2,4,1,1,3,2,2,3,3,3,3,3,3,4,4,3,4,3,2,0.4861,1.1676,0.395,412.59,-0.5472,0,0
USA,00098,03075,2,1,2,2,2,2,3,2,2,3,2,3,4,4,3,1,2,2,1,4,2,3,1,2,0.2159,-0.6208,0.1036,495.16,1.2396,0,0
USA,00098,03065,2,1,2,2,2,2,3,2,1,3,2,3,4,4,3,2,3,3,2,3,4,3,3,2,0.2159,0.8778,0.6832,519.93,1.3181,0,0
USA,00099,03119,2,1,3,2,2,1,2,2,2,3,4,3,3,3,1,2,2,3,1,3,1,3,2,2,-0.2945,-1.5227,0.395,577.75,0.3976,1,0
USA,00099,03129,1,2,3,1,3,1,4,1,1,4,4,4,4,3,4,4,4,4,2,4,4,4,2,4,2.504,0.8778,1.7893,550.26,1.1087,1,0
USA,00099,03134,2,3,3,2,3,1,4,2,1,3,2,2,4,3,1,1,2,1,1,2,1,3,2,1,-0.5485,-1.5227,-0.9276,610,0.5623,1,0
USA,00099,03108,2,3,3,1,3,1,4,2,2,3,3,2,3,2,2,1,1,2,1,1,2,3,1,1,-1.3664,-1.0185,-0.9276,576.48,-0.0378,1,0
USA,00099,03107,2,3,3,1,3,1,3,2,2,3,4,2,4,3,2,2,3,2,1,4,3,3,3,3,0.7826,0.0385,-0.2055,526.51,1.3971,1,0
USA,00099,03118,1,4,3,2,3,1,4,1,1,3,3,3,3,2,1,1,2,4,3,3,3,4,2,2,-0.0411,0.0385,0.1036,405.92,0.6915,1,0
USA,00099,03128,2,1,1,2,1,2,3,1,2,1,1,2,4,3,2,1,2,1,1,1,1,3,1,3,-0.2945,-1.5227,-0.9276,646.07,1.3476,1,1
USA,00099,03127,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.71,,1,
USA,00099,03102,2,3,3,1,3,1,4,2,1,3,3,3,3,3,2,2,3,3,1,2,2,4,2,3,0.2159,-0.6208,0.395,647.74,0.6052,1,0
USA,00099,03114,2,3,3,2,3,2,4,2,2,3,4,2,3,,2,3,2,3,2,4,2,3,2,3,0.2159,-0.2743,0.4361,460.42,0.4637,1,0
USA,00099,03113,1,4,4,2,3,1,4,2,1,4,4,3,2,3,1,1,2,3,2,3,2,2,2,3,-0.5485,-0.6208,0.1036,633.2,0.8401,1,1
USA,00099,03115,2,3,1,2,2,2,3,2,1,2,2,3,3,3,2,3,2,2,2,3,2,3,2,3,-0.0411,-0.2743,0.395,320.92,1.6584,1,0
USA,00099,03111,1,4,3,1,3,1,4,1,1,3,1,2,4,2,2,1,4,4,1,2,2,4,2,3,0.7826,-0.6208,-0.2055,678.24,-0.0004,1,0
USA,00099,03101,2,2,1,1,2,2,2,1,2,2,2,3,2,3,2,1,1,3,1,2,1,2,1,3,-1.0786,-1.5227,0.1036,506.17,-0.1221,1,0
USA,00099,03109,2,2,3,2,2,2,2,2,2,2,3,2,3,3,1,2,3,3,1,2,2,3,1,3,-0.0411,-1.5227,0.1036,536.76,1.1069,1,0
USA,00099,03124,1,4,4,1,4,1,4,1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,1.6056,1.4986,2.6934,707.47,-0.0551,1,0
USA,00099,03126,1,2,3,2,3,1,4,2,1,3,2,2,4,3,1,1,3,3,1,4,1,4,2,4,1.6056,-1.5227,-0.2055,586.49,1.5293,1,0
USA,00099,03122,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,-1.6827,-2.4098,-1.9702,494.1,0.5569,1,0
USA,00099,03121,1,4,4,1,4,1,4,1,1,4,4,2,4,3,1,1,4,3,1,4,1,4,2,2,1.1341,-1.5227,-0.2055,611.11,1.0262,1,0
USA,00099,03117,2,1,2,2,2,1,2,1,1,3,2,3,4,3,2,4,3,3,2,3,2,4,2,2,0.4861,-0.2743,0.9843,641.15,0.8488,0,0
USA,00099,03105,1,4,3,1,2,1,3,2,1,2,2,4,3,4,4,2,4,3,4,4,3,4,4,3,1.1341,1.9347,0.9843,575.73,-1.086,0,0
USA,00099,03098,1,2,2,2,2,1,3,2,2,2,1,3,1,3,1,1,2,2,1,2,1,3,1,2,-1.0786,-2.4098,-0.2055,586.31,0.0009,0,0
USA,00099,03131,1,1,1,2,1,2,1,2,2,1,1,1,3,1,3,1,3,2,1,4,2,3,1,2,0.2159,-0.6208,-1.9702,550.16,0.3439,0,0
USA,00099,03103,2,2,3,1,3,1,4,2,1,3,1,3,3,2,3,2,2,2,1,3,4,3,1,3,-0.0411,0.0385,-0.2055,504.22,0.7179,0,0
USA,00099,03106,2,3,3,1,3,1,3,2,2,3,2,2,3,1,3,1,4,2,2,4,3,3,3,4,1.1341,0.6034,-1.3817,648.6,1.8987,0,0
USA,00099,03125,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,3,1,2,-1.0786,-1.5227,-0.9276,449.55,0.1095,0,0
USA,00099,03110,1,2,2,2,2,1,2,2,2,3,2,3,3,3,2,4,4,4,2,3,2,4,2,4,1.1341,-0.2743,1.3297,520.18,1.6947,0,0
USA,00099,03100,1,1,1,2,2,2,1,2,1,1,1,4,4,4,2,3,4,4,2,3,2,4,2,3,1.1341,-0.2743,1.7893,399.76,0.5796,0,0
USA,00099,03104,1,3,3,1,3,1,3,2,2,3,3,4,3,3,3,2,3,2,,3,2,4,3,3,0.4861,0.416,0.395,582.63,1.858,0,0
USA,00099,03130,1,2,4,1,1,1,2,1,1,4,1,1,3,4,1,1,2,1,3,2,1,1,1,2,-1.0786,-1.0185,-0.9276,622.31,0.9812,0,0
USA,00099,03132,2,3,3,1,1,1,3,2,1,3,1,3,4,2,4,2,4,3,1,4,1,4,1,3,1.6056,-0.6208,0.1036,655.74,2.4273,0,1
USA,00099,03112,2,2,3,1,2,2,2,2,2,4,1,3,4,,4,3,3,4,4,4,4,3,4,3,0.7826,2.7571,1.1622,512.48,0.3064,0,0
USA,00099,03133,2,2,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,-0.5485,-0.2743,0.6832,520.82,-0.2367,0,0
USA,00099,03120,2,2,2,2,2,1,3,2,2,2,2,3,4,2,1,1,3,3,2,3,1,4,1,2,0.4861,-1.5227,-0.2055,592.73,0.5551,0,0
USA,00099,03099,2,1,2,2,1,2,1,2,1,3,1,3,2,3,2,1,2,2,2,2,3,3,2,1,-1.0786,0.0385,-0.2055,507.27,0.1405,0,0
USA,00099,03116,2,3,2,1,3,1,4,2,1,3,1,2,3,2,4,1,4,4,1,1,2,4,3,4,0.4861,0.3277,-0.2055,539.58,1.2459,0,0
USA,00099,03123,2,1,3,2,1,2,3,2,2,2,2,2,3,2,3,1,2,2,2,3,3,3,2,3,-0.0411,0.3277,-0.9276,565.79,1.0284,0,0
USA,00100,03154,2,2,3,2,3,2,3,2,2,4,2,2,2,3,1,2,2,2,1,2,1,2,1,2,-1.0786,-2.4098,-0.2055,443.26,-0.0815,1,0
USA,00100,03159,2,1,1,1,1,2,2,2,2,3,1,1,3,2,3,1,3,3,3,2,3,3,3,2,-0.2945,0.8778,-0.9276,374.43,-0.3221,0,0
USA,00100,03151,2,1,2,2,1,2,1,2,2,3,2,2,3,4,3,2,2,2,1,2,1,4,1,1,-0.5485,-1.0185,0.1036,485.78,-0.3366,0,0
USA,00100,03158,2,2,3,1,3,1,3,2,1,4,3,3,4,4,3,1,4,2,2,4,2,4,2,4,2.504,0.0385,0.1036,510.07,-0.0551,0,0
USA,00100,03153,2,2,2,2,3,2,2,2,2,2,2,2,4,3,2,2,3,3,4,3,2,3,2,3,0.4861,0.3277,0.1036,415.96,0.5268,0,
USA,00100,03136,2,3,3,1,3,1,4,1,1,2,1,2,3,3,3,4,4,2,2,3,3,4,2,1,0.2159,0.3277,0.395,433.43,0.7714,0,0
USA,00100,03137,1,3,4,2,3,1,4,1,2,3,3,4,2,3,3,3,3,4,3,4,3,4,3,4,0.7826,0.8778,1.3297,444.37,0.3645,1,0
USA,00100,03142,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.46,,1,
USA,00100,03141,2,1,2,2,3,2,3,2,2,1,1,4,2,4,1,1,2,1,1,2,2,3,1,1,-1.0786,-1.5227,0.1036,497.28,1.2156,1,0
USA,00100,03156,2,2,3,1,2,1,2,1,1,2,2,4,4,4,3,2,2,2,4,2,3,3,3,2,-0.2945,1.1676,0.6832,366.49,-0.5524,0,0
USA,00100,03139,2,3,2,1,2,1,3,2,1,3,2,3,3,3,3,2,3,,1,3,3,3,2,2,-0.0411,0.0385,0.3684,619.53,-0.0462,1,0
USA,00100,03150,2,2,3,1,3,2,3,2,2,3,3,1,4,3,3,3,4,4,3,3,4,4,4,3,1.1341,1.4986,0.395,536.05,0.8993,0,0
USA,00100,03138,2,2,3,2,3,2,3,2,2,4,3,3,4,4,2,1,2,3,3,2,3,2,2,2,-0.5485,0.3277,0.395,429.35,0.342,0,1
USA,00100,03157,2,1,1,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,-0.5485,0.3277,0.395,338.92,-0.7326,0,0
USA,00100,03160,2,3,4,1,3,1,4,1,1,3,3,3,4,4,4,4,3,3,3,4,2,4,2,3,1.1341,0.6034,1.3297,566.19,0.922,0,1
USA,00100,03140,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.86,0.2585,0,
USA,00100,03155,2,2,3,2,1,2,2,1,2,2,1,2,4,4,3,2,3,3,3,2,3,4,3,3,0.4861,0.8778,0.395,449.45,0.4109,1,0
USA,00100,03135,2,3,3,1,3,2,3,2,1,3,3,4,2,4,1,4,4,4,1,2,2,2,1,3,-0.2945,-1.5227,2.6934,465.74,-0.4408,1,0
USA,00100,03148,2,2,3,2,3,1,3,2,2,3,2,2,4,2,1,1,2,1,2,2,2,2,3,3,-0.2945,-0.2743,-1.3817,456.92,-0.3783,1,0
USA,00100,03143,2,4,3,1,1,2,2,2,2,3,3,4,4,4,2,1,4,4,1,3,4,4,2,1,0.4861,0.0385,0.9843,394.95,1.3413,0,0
USA,00100,03147,1,4,4,2,2,1,3,1,1,3,4,1,4,3,3,1,3,2,2,3,2,4,2,1,0.2159,0.0385,-0.9276,622.71,0.8956,1,0
USA,00100,03146,2,2,3,2,3,1,3,2,2,4,2,3,4,3,2,3,3,4,3,3,4,3,3,3,0.4861,0.8778,0.9843,435.04,0.2684,0,1
USA,00100,03149,1,3,4,2,2,1,4,1,1,4,3,2,4,4,3,3,4,4,2,3,3,4,3,2,0.7826,0.6034,0.9843,451.84,1.3971,1,0
USA,00100,03152,2,2,4,1,2,2,3,2,2,4,4,4,4,4,3,2,4,4,2,2,2,4,3,3,0.7826,0.3277,1.3297,440.32,1.0248,1,0
USA,00100,03145,2,1,2,2,3,2,2,1,1,3,1,2,3,2,1,2,2,3,1,2,1,2,2,2,-0.8077,-1.5227,-0.2055,396.8,0.3251,0,0
USA,00100,03144,2,2,1,2,2,2,3,2,2,2,1,2,3,3,3,3,3,2,2,2,1,3,2,3,-0.0411,-0.2743,0.1036,460.21,0.7637,0,0
USA,00101,03163,2,2,3,2,3,1,4,2,1,2,2,3,3,3,3,2,3,3,1,3,3,3,1,2,-0.0411,-0.2743,0.395,622.23,1.8228,1,0
USA,00101,03198,2,2,3,2,3,1,2,2,2,3,2,3,4,3,2,1,4,3,1,3,2,3,1,1,0.2159,-1.0185,0.1036,639.55,1.1403,1,0
